      DATE & TIME:      |   STATUS:   |     REF:     |    EQU:     |   NWT:   |        MRN:        | PKG: |   ABS:   |    DAT:    
2023-02-15 12:06:21,731 |         NEW:| GOTC10973600 | TCLU4121293 | 19589.56 | 22SEEBB40S16L2AR24 | 1196 | 51069445 | 2022-08-08 
2023-02-15 12:06:21,786 |         NEW:| GOTC11843300 | TCLU8547306 | 19591.00 | 22SEECE0Z72ICY4212 | 1220 | 51069447 | 2022-08-29 
2023-02-15 12:06:21,834 |         NEW:| GOTC12455300 | CAIU3144343 | 16414.30 | 22SEECXNMY3HUYGG47 | 1005 | 51069449 | 2022-09-09 
2023-02-15 12:06:21,872 |         NEW:| GOTC12207500 | FTAU1318737 | 15991.00 | 22SEECVNF92FMF6318 | 920  | 51069450 | 2022-09-08 
2023-02-15 12:06:21,930 |         NEW:|  2GOT006616  | TCKU1341110 | 16641.00 | 22SEEFD72M0PG3G584 | 1155 | 51069479 | 2022-10-26 
2023-02-15 12:06:21,984 |         NEW:|  2GOT006925  | MRKU7163045 | 16704.73 | 22SEEG6LPQ02RR4553 | 1403 | 51069484 | 2022-11-11 
2023-02-15 12:06:22,035 |         NEW:|  2GOT006936  | MRKU9929335 | 17327.00 | 22SEEFZ01K3HY1A2D1 | 1870 | 51069485 | 2022-11-07 
2023-02-15 12:06:22,086 |         NEW:|  3GOT000453  | SUDU7735697 | 18549.00 | 23SEE1O1583Z5R0DF9 | 995  | 51069486 | 2023-02-02 
2023-02-15 12:06:22,128 |       ADDED:|              | GLDU5138626 |  5592.80 | 22SEEDT93B1JG9UBX8 | 280  | 51069503 | 2022-09-26 
                        |  NEW VALUES:|              |             |  9692.16 |                    | 1156 |          |            
2023-02-15 12:06:22,176 |         NEW:|  2GOT005947  | SUDU7628220 | 17157.00 | 22SEEDIPCX5T038KE1 | 975  | 51069574 | 2022-09-20 
2023-02-15 12:06:22,220 |         NEW:|  2GOT005360  | SUDU7409807 | 13255.98 | 22SEEC2FVP5271K5Z1 | 775  | 51069575 | 2022-08-23 
2023-02-15 12:06:22,258 |         NEW:| GOTC11622500 | TCLU3050030 | 17738.70 | 22SEEBUUNC1EC80JS7 | 1155 | 51069607 | 2022-08-19 
2023-02-15 12:06:22,308 |         NEW:| GOTD00119500 | SEGU1153913 | 17635.00 | 23SEE0W07K5SX8QCC4 | 1155 | 51069608 | 2023-01-18 
2023-02-15 12:06:22,348 |         NEW:| GOTC11622500 | FCIU2756527 | 17738.70 | 22SEEBUXGQ0CPOOHA6 | 1155 | 51069609 | 2022-08-19 
2023-02-15 12:06:22,391 |         NEW:| GOTC11622500 | BMOU1570360 | 17738.70 | 22SEEBUXGL3MMMQGR1 | 1155 | 51069610 | 2022-08-19 
2023-02-15 12:06:22,426 |         NEW:| GOTC11622500 | KKTU7994747 | 17738.70 | 22SEEBUEJ55J53SIR8 | 1155 | 51069611 | 2022-08-19 
2023-02-15 12:06:22,464 |         NEW:| GOTC11622500 | TEMU5352144 | 17738.70 | 22SEEBUWTO29WL6920 | 1155 | 51069612 | 2022-08-19 
2023-02-15 12:06:22,511 |         NEW:| GOTD00119500 | IPXU2135812 | 17627.00 | 23SEE0W2BP2HJIO893 | 1155 | 51069613 | 2023-01-18 
2023-02-15 12:06:22,547 |         NEW:| GOTC12439500 | TRHU1776019 | 16266.02 | 22SEECXIM45UF4QL69 | 1048 | 51069614 | 2022-09-09 
2023-02-15 12:06:22,596 |         NEW:| GOTC13302900 | TCLU3127189 | 16799.00 | 22SEEE7XI62S3488B3 | 1155 | 51069626 | 2022-10-04 
2023-02-15 12:06:22,631 |         NEW:| GOTC13312300 | NYKU3806112 | 16817.00 | 22SEEE82BI4ZTGQND1 | 1155 | 51069627 | 2022-10-04 
2023-02-15 12:06:22,678 |         NEW:| GOTC11245600 | TCLU3053759 | 16753.80 | 22SEEBSOER2L6ECJL5 | 840  | 51069628 | 2022-08-18 
2023-02-15 12:06:22,719 |         NEW:| GOTC11248900 | MOAU0647741 | 16753.80 | 22SEEBTRI6122QYO12 | 840  | 51069629 | 2022-08-18 
2023-02-15 12:06:22,755 |         NEW:| GOTC12182700 | TCKU2792510 | 16767.00 | 22SEECSLNB025Z8OR4 | 1155 | 51069630 | 2022-09-06 
2023-02-15 12:06:22,795 |         NEW:| GOTC12174800 | BMOU1521474 | 16778.00 | 22SEECVNFD0IV9WQ48 | 840  | 51069631 | 2022-09-08 
2023-02-15 12:06:22,833 |         NEW:| GOTC13299300 | CAIU2105487 | 16809.00 | 22SEEE7XI54LP3M258 | 1155 | 51069632 | 2022-10-04 
2023-02-15 12:06:22,880 |         NEW:| GOTC12180500 | TRHU2337237 | 16814.00 | 22SEECRUFO39CS8IR8 | 1155 | 51069633 | 2022-09-06 
2023-02-15 12:06:22,921 |         NEW:| GOTC12173700 | FCIU4544804 | 16814.00 | 22SEECQYZ555FOGAM1 | 1155 | 51069634 | 2022-09-05 
2023-02-15 12:06:22,996 |         NEW:| GOTC12184900 | KKTU7988390 | 16805.00 | 22SEECS3635BPF4EB1 | 1155 | 51069635 | 2022-09-06 
2023-02-15 12:06:23,053 |         NEW:| GOTC12175900 | NYKU3815562 | 16806.00 | 22SEECRSCN2UMFQE40 | 1155 | 51069636 | 2022-09-06 
2023-02-15 12:06:23,107 |         NEW:| GOTC13307700 | SEGU1574548 | 16828.00 | 22SEEE81DB4S7Q0AL0 | 1155 | 51069637 | 2022-10-04 
2023-02-15 12:06:23,169 |         NEW:| GOTC13296700 | NYKU9826013 | 16816.00 | 22SEEE7Z2950QA42V6 | 1155 | 51069638 | 2022-10-04 
2023-02-15 12:06:23,234 |         NEW:| GOTC12178500 | GCXU2207540 | 16803.00 | 22SEECR0E13KZKMCP4 | 1155 | 51069639 | 2022-09-05 
2023-02-15 12:06:23,300 |         NEW:| GOTC11540400 | CAIU3144507 | 16745.00 | 22SEEC5Q9G0UZD2GH6 | 840  | 51069640 | 2022-08-25 
2023-02-15 12:06:23,365 |         NEW:| GOTC12187500 | TRHU2988120 | 16788.00 | 22SEECSKW52365OBU7 | 1155 | 51069641 | 2022-09-06 
2023-02-15 12:06:23,421 |         NEW:| GOTC12172600 | TRHU3147587 | 16803.00 | 22SEECQTHN4GG3G9P0 | 1155 | 51069643 | 2022-09-05 
2023-02-15 12:06:23,477 |         NEW:| GOTC11870300 | KKTU8245213 | 18386.00 | 22SEECIZNZ11GN4HP2 | 1680 | 51069645 | 2022-09-01 
2023-02-15 12:06:23,533 |         NEW:| GOTC13301800 | TCLU3895931 | 18389.00 | 22SEEEC6PN5TLGEB25 | 1680 | 51069646 | 2022-10-06 
2023-02-15 12:06:23,589 |         NEW:| GOTC13289900 | MOAU5825379 | 18399.00 | 22SEEEDIVB17EEE7K3 | 1680 | 51069647 | 2022-10-07 
2023-02-15 12:06:23,644 |         NEW:| GOTC12969600 | TCLU0687024 | 18832.00 | 22SEEDXC1S0O6AU0X5 | 1386 | 51069648 | 2022-09-28 
2023-02-15 12:06:23,695 |         NEW:| GOTC13531600 | TEMU0174477 | 17376.00 | 22SEEELD3R5W4BSKK1 | 1926 | 51069649 | 2022-10-11 
2023-02-15 12:06:23,746 |         NEW:| GOTC13303300 | TCKU2335961 | 16806.00 | 22SEEE7Z2F2YTSC7I9 | 1155 | 51069650 | 2022-10-04 
2023-02-15 12:06:23,791 |         NEW:| GOTC13286600 | KKTU7782115 | 16822.00 | 22SEEE7NBX43VNENY7 | 1155 | 51069651 | 2022-10-04 
2023-02-15 12:06:23,837 |         NEW:| GOTC12181600 | GCXU2217390 | 16801.00 | 22SEECS5LJ4T2R8A48 | 1155 | 51069652 | 2022-09-06 
2023-02-15 12:06:23,886 |         NEW:| GOTC13300700 | TRHU1924395 | 11911.00 | 22SEEE2EOT0R9ZOCI4 | 1074 | 51069653 | 2022-10-01 
2023-02-15 12:06:23,936 |         NEW:| GOTC13305500 | TRHU2433312 | 17118.00 | 22SEEE9LXT581F67V4 | 1764 | 51069654 | 2022-10-05 
2023-02-15 12:06:23,976 |         NEW:| GOTC12451600 | KKTU8092834 | 17221.00 | 22SEED5QFO369G6QQ5 | 1764 | 51069655 | 2022-09-13 
2023-02-15 12:06:24,023 |         NEW:| GOTC12452700 | TRLU9137394 | 17135.00 | 22SEED5QFN02TNG650 | 2310 | 51069656 | 2022-09-13 
2023-02-15 12:06:24,076 |         NEW:| GOTC12449600 | TCLU2690557 | 17150.00 | 22SEED5MTN4XKU89Q0 | 2310 | 51069657 | 2022-09-13 
2023-02-15 12:06:24,126 |         NEW:| GOTC12445900 | TGBU3188556 | 17148.00 | 22SEED5MTS1FX4WLP0 | 2310 | 51069658 | 2022-09-13 
2023-02-15 12:06:24,170 |         NEW:| GOTC12177400 | TTNU1937560 | 16933.00 | 22SEECSKW14801M2Q2 | 2310 | 51069659 | 2022-09-06 
2023-02-15 12:06:24,219 |         NEW:| GOTC12450500 | NYKU3849900 | 16953.00 | 22SEED9FV15WZO4KK0 | 2310 | 51069660 | 2022-09-15 
2023-02-15 12:06:24,269 |         NEW:| GOTC11249300 | GLDU9491755 | 17091.90 | 22SEEBNHLG4K2YU5V3 | 2310 | 51069661 | 2022-08-15 
2023-02-15 12:06:24,311 |         NEW:| GOTC11874700 | TTNU4183335 | 18025.00 | 22SEECFT645S6AQA25 | 3528 | 51069662 | 2022-08-30 
2023-02-15 12:06:24,352 |         NEW:|  2GOT005728  | MRKU9454760 | 19172.00 | 22SEECVNFB39OEUAC2 | 960  | 51069712 | 2022-09-08 
2023-02-15 12:06:24,399 |         NEW:| GOTC10482800 | TCKU2882444 | 17165.00 | 22SEEAMXF75B78EIE4 | 940  | 51069713 | 2022-07-26 
2023-02-15 12:06:24,450 |         NEW:| GOTC13547600 | KKTU8040580 | 15000.00 | 22SEEEWSOQ0YWUOBM0 | 864  | 51069714 | 2022-10-17 
2023-02-15 12:06:24,501 |         NEW:| GOTC12986500 | TRHU1884538 | 19151.00 | 22SEEDWPAS4ELM4HM6 | 960  | 51069716 | 2022-09-28 
2023-02-15 12:06:24,560 |         NEW:| GOTC13317800 | TCKU3720812 | 13771.00 | 22SEEE9NX40BPYK0R3 | 945  | 51069717 | 2022-10-05 
2023-02-15 12:06:24,616 |         NEW:|  2GOT005459  | TCKU1439637 | 19147.20 | 22SEEC0S832HJAW7G1 | 960  | 51069723 | 2022-08-22 
2023-02-15 12:06:24,662 |         NEW:|  2GOT005183  | MRKU3038322 | 19543.68 | 22SEEC3LKY308POAZ9 | 1294 | 51069806 | 2022-08-24 
2023-02-15 12:06:24,711 |         NEW:| GOTC10964600 | BMOU1528714 | 12274.90 | 22SEEBB1YR4JAK2JP6 | 616  | 51069828 | 2022-08-08 
2023-02-15 12:06:24,763 |         NEW:| GOTC11261400 | TCLU2934210 | 15168.20 | 22SEEBURQ53F5DYET1 | 820  | 51069846 | 2022-08-19 
2023-02-15 12:06:24,812 |         NEW:| GOTC12742900 | TCLU3709699 | 16869.00 | 22SEEDG2XJ31XSUJ85 | 1155 | 51069847 | 2022-09-19 
2023-02-15 12:06:24,863 |         NEW:| GOTC11849900 | NYKU0702710 | 19172.82 | 22SEECDY384UWS68B8 | 1170 | 51069862 | 2022-08-29 
2023-02-15 12:06:24,923 |         NEW:| GOTD00958900 | KKTU7795370 | 17592.00 | 23SEE200QA4S6RU513 | 1155 | 51069887 | 2023-02-08 
2023-02-15 12:06:24,984 |         NEW:| GOTD00958900 | TCKU2829115 | 17596.00 | 23SEE2030D4DVHAAX2 | 1155 | 51069888 | 2023-02-08 
2023-02-15 12:06:25,040 |         NEW:| GOTD00958900 | TRHU3893863 | 17596.00 | 23SEE20QA32J1444G9 | 1155 | 51069889 | 2023-02-09 
2023-02-15 12:06:25,089 |         NEW:| GOTD00958900 | NYKU9758198 | 17600.00 | 23SEE20QVX2WREU270 | 1155 | 51069890 | 2023-02-09 
2023-02-15 12:06:25,135 |         NEW:| GOTD01243400 | NYKU9892648 | 17583.00 | 23SEE2A9225O6326M3 | 1155 | 51069891 | 2023-02-14 
2023-02-15 12:06:25,181 |         NEW:| GOTD01243400 | KKTU7963772 | 17596.00 | 23SEE2AH7V2DVF48W8 | 1155 | 51069892 | 2023-02-14 
2023-02-15 12:06:25,228 |         NEW:| GOTD01243400 | TTNU1839672 | 17603.00 | 23SEE2A9UP11RHECB0 | 1155 | 51069893 | 2023-02-14 
2023-02-15 12:06:25,270 |         NEW:| GOTD01243400 | GLDU9516241 | 17588.00 | 23SEE2AB1X041P0GV0 | 1155 | 51069894 | 2023-02-14 
2023-02-15 12:06:25,315 |         NEW:| GOTD01243400 | MOAU1411811 | 17599.00 | 23SEE2AGG727RGI8B8 | 1155 | 51069895 | 2023-02-14 
2023-02-15 12:06:25,363 |         NEW:| GOTD01243400 | TEMU0644159 | 17610.00 | 23SEE2AGG55F9ZQB21 | 1155 | 51069896 | 2023-02-14 
2023-02-15 12:06:25,405 |         NEW:| GOTD01243400 | TRHU3213631 | 17601.00 | 23SEE2AB1X0Q41EPK8 | 1155 | 51069897 | 2023-02-14 
2023-02-15 12:06:25,451 |         NEW:| GOTC11873600 | TLLU2028554 | 17076.00 | 22SEECFT6C4THI2ID6 | 1764 | 51069898 | 2022-08-30 
2023-02-15 12:06:25,497 |         NEW:| GOTC11873600 | TCKU1348080 | 17152.00 | 22SEECFMEI5CI5ARP2 | 1764 | 51069899 | 2022-08-30 
2023-02-15 12:06:25,544 |         NEW:| GOTD00118400 | NYKU3623723 | 17622.00 | 23SEE0UX2K28DMK0O5 | 1155 | 51069900 | 2023-01-17 
2023-02-15 12:06:25,591 |         NEW:| GOTD00118400 | DFSU1659531 | 17612.00 | 23SEE0UX2L59ER0AE6 | 1155 | 51069901 | 2023-01-17 
2023-02-15 12:06:25,643 |         NEW:| GOTD00118400 | SEGU1973240 | 17626.00 | 23SEE0UX2J0DK4IIV8 | 1155 | 51069902 | 2023-01-17 
2023-02-15 12:06:25,688 |         NEW:| GOTD00118400 | NYKU2799343 | 17618.00 | 23SEE0UPA13M86GGR9 | 1155 | 51069903 | 2023-01-17 
2023-02-15 12:06:25,732 |         NEW:| GOTD00118400 | FTAU1313226 | 17638.00 | 23SEE0V6WP2MLI2DS2 | 1155 | 51069904 | 2023-01-17 
2023-02-15 12:06:25,778 |         NEW:| GOTC11867900 | GLDU9405736 | 17053.00 | 22SEECGOJK51K54BS6 | 1764 | 51069905 | 2022-08-31 
2023-02-15 12:06:25,820 |         NEW:| GOTC11867900 | TCLU6902314 | 17069.00 | 22SEECGW0J2ZO2MG72 | 1764 | 51069906 | 2022-08-31 
2023-02-15 12:06:25,860 |         NEW:| GOTD00119500 | TRHU3201707 | 17624.00 | 23SEE0ZVQB3QTK2EY0 | 1155 | 51069907 | 2023-01-20 
2023-02-15 12:06:25,909 |         NEW:| GOTD00119500 | NYKU3206015 | 17621.00 | 23SEE0UENQ2YG1M0K1 | 1155 | 51069908 | 2023-01-17 
2023-02-15 12:06:25,942 |         NEW:| GOTD00119500 | NYKU9917392 | 17626.00 | 23SEE0UNPZ0A1WCGU8 | 1155 | 51069909 | 2023-01-17 
2023-02-15 12:06:25,983 |         NEW:| GOTD00120400 | TCKU1336752 | 17629.00 | 23SEE0VAOM5CRK61K2 | 1155 | 51069910 | 2023-01-17 
2023-02-15 12:06:26,023 |         NEW:| GOTD00120400 | TEMU2323121 | 17622.00 | 23SEE0V7NR0BX4CB70 | 1155 | 51069911 | 2023-01-17 
2023-02-15 12:06:26,067 |         NEW:| GOTD00120400 | DRYU2596150 | 17628.00 | 23SEE0VC043EYSQ7S6 | 1155 | 51069912 | 2023-01-17 
2023-02-15 12:06:26,103 |         NEW:| GOTD00120400 | TRHU3358893 | 17619.00 | 23SEE0VBAM5NKF2KI5 | 1155 | 51069913 | 2023-01-17 
2023-02-15 12:06:26,146 |         NEW:| GOTD00120400 | TEMU5139294 | 17621.00 | 23SEE0VAON5U9VARI0 | 1155 | 51069914 | 2023-01-17 
2023-02-15 12:06:26,190 |         NEW:| GOTD00117300 | TCLU3352195 | 17616.00 | 23SEE0UTWR3DVQMND3 | 1155 | 51069915 | 2023-01-17 
2023-02-15 12:06:26,260 |         NEW:| GOTD00957800 | CXDU1580007 | 17609.70 | 23SEE1ZS9T5TOHUKZ2 | 1155 | 51069916 | 2023-02-08 
2023-02-15 12:06:26,323 |         NEW:| GOTD00957800 | TEMU2335800 | 17612.00 | 23SEE1ZYTP35OHQ892 | 1155 | 51069917 | 2023-02-08 
2023-02-15 12:06:26,390 |         NEW:| GOTD00957800 | TRHU2660933 | 17613.00 | 23SEE202ZV3EJZYI71 | 1155 | 51069918 | 2023-02-08 
2023-02-15 12:06:26,452 |         NEW:| GOTD00957800 | TRHU3890761 | 17602.00 | 23SEE1ZP2Y1JRXAG59 | 1155 | 51069919 | 2023-02-08 
2023-02-15 12:06:26,505 |         NEW:| GOTD00957800 | FCIU5660732 | 17604.00 | 23SEE1ZP2U5P2N07T6 | 1155 | 51069920 | 2023-02-08 
2023-02-15 12:06:26,567 |         NEW:|  2GOT005961  | BMOU2974900 | 17609.00 | 22SEEDFS7X5OCLINH4 | 1155 | 51069922 | 2022-09-19 
2023-02-15 12:06:26,620 |         NEW:| GOTC11851900 | TLLU5460068 | 18952.68 | 22SEECDK053V50GI84 | 1344 | 51069937 | 2022-08-29 
2023-02-15 12:06:26,684 |         NEW:| GOTC11839800 | TCLU4689832 | 19419.00 | 22SEECF0AO0R8MSD43 | 1188 | 51069938 | 2022-08-30 
2023-02-15 12:06:26,749 |         NEW:| GOTC11546300 | MOTU0612947 | 19519.00 | 22SEEC66L243P1MLR1 | 1196 | 51069939 | 2022-08-25 
2023-02-15 12:06:26,819 |         NEW:| GOTC11845500 | TRLU7040851 | 19450.85 | 22SEECDD7919PQY042 | 1222 | 51069940 | 2022-08-29 
2023-02-15 12:06:26,888 |         NEW:| GOTC11855600 | KKFU7755060 | 19199.68 | 22SEECKX5N2MZG04W1 | 1350 | 51069941 | 2022-09-02 
2023-02-15 12:06:26,955 |         NEW:| GOTC11847700 | TRHU4272881 | 18925.56 | 22SEECQETY5Y754GC4 | 1231 | 51069942 | 2022-09-05 
2023-02-15 12:06:27,002 |         NEW:|  2GOT005009  | MSKU1492209 | 19192.48 | 22SEEB357X2BTBCL72 | 1124 | 51069943 | 2022-08-04 
2023-02-15 12:06:27,044 |         NEW:| GOTC12439500 | CAIU3608871 | 17151.80 | 22SEED7KTG42G26JV9 | 1764 | 51069947 | 2022-09-14 
2023-02-15 12:06:27,105 |         NEW:| GOTC12738700 | MOAU6766136 | 18217.00 | 22SEEDPWLS3F2IMPQ0 | 1669 | 51069948 | 2022-09-24 
2023-02-15 12:06:27,159 |         NEW:| GOTC13274300 | NYKU3628495 | 17777.49 | 22SEEE5WN900UJG0Q8 | 1287 | 51069949 | 2022-10-03 
2023-02-15 12:06:27,234 |         NEW:| GOTC12438400 | TRHU3957607 | 17158.00 | 22SEED79L90MJ0YQE8 | 1764 | 51069950 | 2022-09-14 
2023-02-15 12:06:27,318 |         NEW:| GOTC12438400 | TEMU0672736 | 17551.00 | 22SEED7M0I2Y8Y2PS0 | 1474 | 51069951 | 2022-09-14 
2023-02-15 12:06:27,384 |         NEW:|  2GOT005182  | MRKU2538405 | 18815.55 | 22SEEC2WSQ4PFPQ0V7 | 1070 | 51069968 | 2022-08-23 
2023-02-15 12:06:27,440 |         NEW:| GOTC12146700 | MOAU0609171 | 16009.00 | 22SEECUOV33D1TE9Z5 | 932  | 51069983 | 2022-09-07 
2023-02-15 12:06:27,498 |         NEW:| GOTC13293400 | TRHU3194260 | 17563.00 | 22SEEEBA6F43LYS3R7 | 1100 | 51069985 | 2022-10-06 
2023-02-15 12:06:27,552 |         NEW:| GOTC13291900 | TCLU2966687 | 17570.00 | 22SEEEBECL113X27N6 | 1100 | 51069986 | 2022-10-06 
2023-02-15 12:06:27,615 |         NEW:| GOTC13308800 | TCKU1631146 | 15658.85 | 22SEEE9TRX1JAMIAX5 | 980  | 51069987 | 2022-10-05 
2023-02-15 12:06:27,675 |         NEW:| GOTC13306600 | NYKU3932717 | 17571.00 | 22SEEE9NE81LUAI419 | 1100 | 51069988 | 2022-10-05 
2023-02-15 12:06:27,739 |         NEW:| GOTC11871400 | MOAU1423622 | 17822.00 | 22SEECJC295F89I1G4 | 1271 | 51069989 | 2022-09-01 
2023-02-15 12:06:27,803 |         NEW:| GOTC12738700 | GLDU9549733 | 18239.00 | 22SEEDR7WB0C44UB55 | 1232 | 51069990 | 2022-09-25 
2023-02-15 12:06:27,856 |         NEW:| GOTC13534900 | TRHU2915910 | 16808.00 | 22SEEEP44957DOGR03 | 1155 | 51070030 | 2022-10-13 
2023-02-15 12:06:27,907 |         NEW:| GOTC13532700 | CAIU3463227 | 16811.00 | 22SEEEP30Q3DZ90L61 | 1155 | 51070031 | 2022-10-13 
2023-02-15 12:06:27,952 |         NEW:| GOTC13313400 | TCLU2697187 | 16700.56 | 22SEEEKLFL32GHCOP1 | 1522 | 51070032 | 2022-10-11 
2023-02-15 12:06:27,994 |         NEW:| GOTC13533800 | TRHU3774674 | 16752.00 | 22SEEEN3LX50X48R14 | 840  | 51070033 | 2022-10-12 
2023-02-15 12:06:28,040 |         NEW:| GOTC13310800 | TRLU9760758 | 16766.00 | 22SEEEA52O1O86GAF0 | 840  | 51070034 | 2022-10-05 
2023-02-15 12:06:28,089 |         NEW:| GOTC12146700 | SEGU1157586 | 15139.00 | 22SEECUOUW2CKTW8H2 | 1358 | 51070035 | 2022-09-07 
2023-02-15 12:06:28,137 |         NEW:|  2GOT005220  | MSKU1771800 | 19170.70 | 22SEEC2WSI18FC44Q7 | 1265 | 51070061 | 2022-08-23 
2023-02-15 12:06:28,187 |         NEW:|  2GOT005007  | MRKU7666327 |   876.60 | 22SEEB4ZEJ2ZP1MLW7 |  44  | 51070062 | 2022-08-05 
2023-02-15 12:06:28,239 |       ADDED:|  2GOT005007  | MRKU7666327 | 11058.80 | 22SEEB4ZEO4VLVIDP0 | 552  | 51070063 | 2022-08-05 
                        |  NEW VALUES:|              |             | 11935.40 |                    | 596  |          |            
2023-02-15 12:06:28,296 |         NEW:| GOTC12425700 | TRHU7301047 | 19893.21 | 22SEEDAWSD1UPTAQY8 | 1076 | 51070064 | 2022-09-16 
2023-02-15 12:06:28,350 |         NEW:| GOTC11558600 | TCLU9576968 | 19214.30 | 22SEEC7UKB58AAWGY9 | 1588 | 51070065 | 2022-08-26 
2023-02-15 12:06:28,387 |         NEW:| GOTC11552700 | NYKU4385701 | 19524.00 | 22SEEC7CGI372DKG80 | 1196 | 51070067 | 2022-08-26 
2023-02-15 12:06:28,428 |         NEW:| GOTC11548500 | TCLU4603309 | 19518.00 | 22SEEC65NV2L3AELT3 | 1196 | 51070068 | 2022-08-25 
2023-02-15 12:06:28,475 |         NEW:| GOTC11556400 | TLLU5560410 | 19528.00 | 22SEEC7DOU0TWK4H00 | 1196 | 51070069 | 2022-08-26 
2023-02-15 12:06:28,520 |         NEW:|  2GOT005382  | MRKU5080050 | 19509.00 | 22SEEC5YA60EYOIOC7 | 1196 | 51070070 | 2022-08-25 
2023-02-15 12:06:28,563 |         NEW:| GOTC11549600 | NYKU4398123 | 19533.00 | 22SEEC7NJS5UZF06H4 | 1196 | 51070071 | 2022-08-26 
2023-02-15 12:06:28,610 |         NEW:|  2GOT005181  | MRSU3888139 | 18345.00 | 22SEEC2POW0SMNMM87 | 920  | 51070075 | 2022-08-23 
2023-02-15 12:06:28,655 |         NEW:| GOTC13772600 | DFSU1736896 | 14551.00 | 22SEEEZHF055HF8928 | 1716 | 51070088 | 2022-10-19 
2023-02-15 12:06:28,693 |         NEW:| GOTC11370500 | KKTU8196206 | 16718.00 | 22SEEC02ED3XJBO5F3 | 1100 | 51070092 | 2022-08-22 
2023-02-15 12:06:28,738 |         NEW:| GOTC11367400 | UESU2179254 | 16718.00 | 22SEEC05384MVEYPW4 | 1100 | 51070093 | 2022-08-22 
2023-02-15 12:06:28,784 |         NEW:| GOTC16032500 | DFSU1261487 | 14539.00 | 22SEEHYSLN1SJS40I9 | 994  | 51070127 | 2022-12-16 
2023-02-15 12:06:28,829 |         NEW:| GOTC15748400 | TCLU3175438 | 15075.00 | 22SEEHIL061FBI0749 | 936  | 51070128 | 2022-12-07 
2023-02-15 12:06:28,885 |         NEW:| GOTC13755700 | MOAU1446103 | 14907.00 | 22SEEF956N0TNZS2O7 | 928  | 51070129 | 2022-10-24 
2023-02-15 12:06:28,932 |         NEW:| GOTC13530500 | FBIU0317689 | 12593.00 | 22SEEENEZ21Z0F4IZ1 | 844  | 51070130 | 2022-10-12 
2023-02-15 12:06:28,985 |         NEW:| GOTC12675700 | NYKU3388753 | 14981.00 | 22SEEDGDZI3WIC09I2 | 1056 | 51070131 | 2022-09-19 
2023-02-15 12:06:29,031 |         NEW:|  2GOT006287  | GESU1038685 | 19155.00 | 22SEEE7PV54EDH2QB2 | 960  | 51070158 | 2022-10-04 
2023-02-15 12:06:29,074 |         NEW:|  2GOT005729  | SUDU7436952 | 19186.00 | 22SEECVE55213P4B62 | 960  | 51070159 | 2022-09-08 
2023-02-15 12:06:29,119 |         NEW:| GOTC12684700 | TCLU7676016 | 17952.00 | 22SEEDNALG472NOLU8 | 1155 | 51070163 | 2022-09-23 
2023-02-15 12:06:29,165 |         NEW:| GOTC12685800 | GESU3824180 | 17916.00 | 22SEEDN8BZ5BIAGN32 | 1155 | 51070164 | 2022-09-23 
2023-02-15 12:06:29,212 |         NEW:| GOTC12707300 | MOAU6766244 | 17944.00 | 22SEEDMIQU44NWCKQ3 | 1155 | 51070165 | 2022-09-22 
2023-02-15 12:06:29,266 |         NEW:| GOTC12704700 | CXDU1022659 | 17982.00 | 22SEEDN8C14UJB62S9 | 1196 | 51070166 | 2022-09-23 
2023-02-15 12:06:29,349 |         NEW:|  2GOT005970  | MRSU4726750 | 18988.50 | 22SEEDLJPA3T8LE6Y4 | 1367 | 51070172 | 2022-09-22 
2023-02-15 12:06:29,458 |         NEW:| GOTC12141900 | TRHU4162518 | 19045.11 | 22SEECQIO824C7UKT2 | 1270 | 51070173 | 2022-09-05 
2023-02-15 12:06:29,510 |         NEW:|  2GOT005387  | MVIU0031537 | 19182.00 | 22SEEC4SS11EPIC2C0 | 1920 | 51070174 | 2022-08-24 
2023-02-15 12:06:29,567 |         NEW:|  2GOT005383  | SUDU5889517 | 19540.00 | 22SEEC7Z7D4WA1S813 | 1196 | 51070178 | 2022-08-26 
2023-02-15 12:06:29,632 |         NEW:| GOTC12713700 | MOFU6759545 | 19795.87 | 22SEEDTA791VTGS3E0 | 1265 | 51070188 | 2022-09-26 
2023-02-15 12:06:29,681 |         NEW:| GOTC10980400 | NYKU0806443 | 19351.29 | 22SEEBMYR641T7OFJ1 | 968  | 51070229 | 2022-08-15 
2023-02-15 12:06:29,731 |         NEW:| GOTC10984800 | NYKU4340121 | 21038.40 | 22SEEBESX131SU8PA9 | 1056 | 51070235 | 2022-08-10 
2023-02-15 12:06:29,780 |         NEW:| GOTC10981500 | TCLU9286629 | 21038.40 | 22SEEBESIM099KMQ11 | 1056 | 51070236 | 2022-08-10 
2023-02-15 12:06:29,830 |         NEW:| GOTC12420900 | NYKU0794907 | 21747.00 | 22SEED8EUO4FCEAG41 | 1732 | 51070237 | 2022-09-15 
2023-02-15 12:06:29,884 |         NEW:| GOTC11842900 | TTNU5685718 | 22270.00 | 22SEECFOXC51GB22J2 | 2304 | 51070239 | 2022-08-30 
2023-02-15 12:06:29,937 |         NEW:| GOTC14650900 | MOFU6754800 | 21571.00 | 22SEEFX9440SDTA5S0 | 1584 | 51070247 | 2022-11-06 
